Open,High,Low,Close
62.82,63.400002,62.73,63.369999
63.860001,64.190002,63.299999,63.700001
62.93,63.09,61.959999,62.009998
61,61.310001,60.369999,60.91
61.279999,61.470001,60.689999,60.689999
60.709999,61.630001,60.700001,61.34
62.049999,62.540001,61.970001,62.52
62.709999,62.810001,61.880001,61.900002
62.75,63.139999,62.450001,62.849998
62.849998,63.23,62.529999,62.810001
62.919998,63.139999,62.150002,62.459999
62.810001,62.810001,61.59,61.639999
61.700001,61.860001,61.349998,61.740002
60.950001,60.950001,58.970001,59.09
59.59,59.970001,58.799999,58.900002
59.080002,59.27,58.650002,58.740002
59.349998,59.98,59.009998,59.23
58.32,58.369999,57.91,58.060001
58.200001,58.43,57.470001,58
58.540001,58.540001,57.82,58.110001
57.709999,57.84,57.200001,57.59
57.34,57.610001,56.939999,57.279999
57.209999,57.709999,57.07,57.560001
58.52,59.439999,58.509998,58.950001
59.779999,59.790001,58.68,58.98
59.380001,59.619999,59.130001,59.580002
59.220001,59.419998,58.73,58.759998
58.650002,59.220001,58.650002,58.849998
59.459999,60.330002,59.23,59.540001
59.970001,60.139999,59.509998,59.810001
59.650002,60.060001,59.200001,59.73
58.950001,59,58.450001,58.740002
58.169998,58.869999,57.84,58.75
58.970001,59.02,58.23,58.439999
58.02,58.459999,57.599998,57.970001
57.799999,58.07,57.18,57.52
56.369999,57.040001,56.139999,56.59
57.240002,57.41,55.700001,55.720001
56.110001,56.759998,55.389999,55.43
55.48,55.830002,54.82,54.990002
54.029999,55.139999,53.360001,54.849998
53.740002,54.720001,53.720001,54.650002
54.580002,55.349998,53.27,53.720001
53.049999,53.279999,52.669998,52.98
52.720001,52.889999,51.330002,51.490002
50.720001,51.610001,50.299999,51.400002
49.310001,49.990002,48,49.189999
50.279999,50.810001,48.959999,50.689999
49.799999,50.169998,48.16,48.389999
44.790001,45.549999,43.450001,44.75
49.099998,50.360001,46.34,47.669998
43,45.43,42.889999,43.139999
43.52,46.950001,43.52,46.740002
40.950001,41.919998,38.529999,41.220001
39.700001,40,35.07,36.34
37,37.52,35.599998,35.779999
32.669998,33,29.5,29.959999
32.580002,35.27,31.389999,32.990002
34.880001,37.580002,34.529999,37
38.509998,41.580002,38.509998,41.220001
39.369999,40.66,37.07,39.310001
37.959999,38.82,36.610001,38.759998
39.099998,39.5,37.990002,38.459999
36.540001,37.139999,35.59,36.060001
36.060001,37.59,35.77,37.57
36.98,37.049999,33.860001,34.59
36.630001,38.52,36.369999,36.950001
39.330002,39.450001,36.799999,37.02
38.209999,39.18,37.279999,38.84
39.599998,41.669998,39.509998,40.759998
40,40.360001,38.009998,39.650002
41.25,41.509998,39.93,41
38.439999,39.150002,38.110001,38.59
39.32,39.5,36.939999,37.700001
40.84,41.34,38.720001,39.970001
40.810001,42.330002,40.549999,41.389999
39.650002,40.299999,38.439999,38.970001
40.93,41.049999,39.950001,40.779999
41,41.84,40.669998,40.880001
40.720001,40.799999,39.700001,39.950001
40.509998,40.740002,40.029999,40.59
41.779999,42.369999,40.810001,40.84
43.650002,44.919998,43.389999,44.91
44.849998,44.849998,42.669998,43.349998
42.25,42.32,41.41,42.099998
40.52,40.959999,39.849998,40.700001
40.650002,41.66,40.619999,40.759998
41.57,41.689999,40.700001,40.740002
40.759998,41.630001,40.169998,40.310001
41.419998,41.669998,40.25,40.59
40.18,40.200001,38.490002,38.52
39.59,41.75,38.450001,40.380001
40.619999,40.619999,37.919998,37.98
37.360001,38.41,36.509998,37.59
37.080002,37.310001,36.279999,36.439999
36.709999,36.990002,36.439999,36.529999
36.75,36.830002,35.650002,35.869999
36.73,37.959999,36.599998,37.77
37.580002,38.040001,37.200001,37.200001
36.419998,36.73,36.25,36.720001
37.889999,38.099998,37.439999,37.599998
39.759998,40.900002,39.279999,40.82
42.009998,42.009998,41.060001,41.099998
40.790001,41.990002,40.779999,41.830002
42.459999,43.209999,42.060001,42.509998
43.619999,44.68,43.5,44.599998
45.490002,46.150002,45.389999,46.09
45.720001,46.220001,44.98,45.380001
47.639999,47.650002,46.639999,47.610001
46.810001,47,45.650002,45.830002
44.66,44.68,43.700001,43.869999
44.200001,44.380001,43.52,43.630001
41.939999,42.18,40.610001,40.73
42.700001,43.09,41.709999,42.330002
41.220001,42.23,40.790001,41.779999
43,43.470001,42.48,42.720001
42.830002,43,42.540001,42.720001
43.509998,44.419998,43.400002,43.75
44.630001,45.080002,44.099998,44.689999
44.59,45.119999,44.360001,44.720001
45.509998,46.23,45.349998,45.43
44.799999,44.799999,43.650002,44.110001
43.59,45.93,43.59,45.650002
45.349998,46,44.93,45.09
45.66,45.849998,45.220001,45.619999
45.529999,45.630001,44.98,45.459999
46.189999,48.209999,46.080002,47.93
48.48,48.720001,47.639999,47.759998
49.060001,49.439999,48.639999,48.82
49,49.040001,47.790001,47.919998
48.189999,48.689999,47.84,48.630001
48.630001,48.860001,48.009998,48.549999
47.630001,48.419998,47.459999,48.389999
47.540001,47.720001,46.740002,47.02
45.830002,46.380001,45.619999,46.299999
46.700001,47.41,46.599998,46.73
46.52,46.779999,46.240002,46.459999
47.610001,47.68,47.27,47.279999
49.16,51.82,48.970001,51.509998
51.470001,52.150002,51.439999,52.049999
50.610001,51.060001,49.889999,50.119999
50.09,50.73,49.919998,50.150002
49.889999,50.259998,49.540001,50.25
48.459999,49.099998,48.360001,48.549999
48.040001,48.709999,47.93,48.5
47.759998,48.709999,47.759998,48.709999
47.07,47.77,47.07,47.529999
46.799999,47.23,46.169998,46.75
45.709999,46.099998,45.400002,45.759998
47.25,47.25,45.91,46.310001
46.450001,46.77,46.09,46.41
46.57,46.73,46.099998,46.310001
46.48,46.529999,45.91,46.529999
47.099998,47.240002,45.959999,46.139999
47.299999,47.77,47.040001,47.040001
47.709999,47.830002,46.77,47.150002
46.650002,47.470001,46.32,47.150002
46.18,47.049999,46.139999,46.669998
46.200001,46.490002,45.560001,45.869999
47,47.720001,46.91,47.57
47.099998,47.669998,47.049999,47.189999
46.779999,47.889999,46.689999,47.720001
48.299999,48.59,48.040001,48.400002
49.970001,50.150002,49.419998,49.709999
50.009998,50.200001,49.52,50.09
50.189999,50.25,49.439999,49.720001
49.290001,49.639999,49.049999,49.41
50.209999,51.27,50.139999,51.09
49.98,50.25,49.599998,49.599998
50.75,51.41,50.509998,51.27
51.189999,51.919998,50.950001,51.759998
51.360001,51.650002,50.450001,50.889999
50.889999,51.02,49.310001,50.099998
49.560001,50.169998,49.330002,49.470001
49.73,50.27,49.639999,49.849998
49.68,50.080002,49.02,49.27
49.290001,49.400002,48.75,49.330002
48.700001,49.110001,48.490002,48.82
49.57,49.82,49.380001,49.490002
49.75,50.599998,49.709999,50.459999
49.849998,50.25,49.630001,50.23
48.919998,49.299999,48.709999,48.990002
48.259998,48.259998,47.459999,48.09
47.689999,48.369999,47.57,48.27
48.470001,48.669998,47.98,48.080002
47.02,47.91,46.619999,47.639999
47.939999,48.66,47.529999,48.630001
48.900002,49.290001,48.509998,48.540001
48.779999,49.110001,48.41,48.959999
49.59,50.59,49.209999,49.959999
51.049999,51.98,51,51.779999
51.439999,52.18,51.080002,51.77
52.240002,52.889999,52.16,52.52
53.75,54.110001,53.25,53.290001
54.049999,54.400002,53.849998,53.950001
54.889999,55.299999,54,54.849998
56.310001,56.68,56.080002,56.220001
55,55.990002,55,55.75
54.73,55.77,54.630001,55.709999
56.099998,56.66,55.900002,56.41
54.470001,55.48,54.349998,55.400002
56.669998,56.709999,55.610001,56
56.75,57.959999,56.509998,57.400002
58.299999,59.419998,58.259998,58.900002
59.119999,59.84,58.77,59.779999
59.34,60.150002,59.200001,60.02
59.66,60.380001,59.66,60.360001
59.48,59.650002,59.290001,59.450001
